Crop,N,P,K,Temperature,Humidity,pH,Rainfall,State,Season,Price
cotton,109,52,18,26.12548287686089,74.3751641367004,6.636463704347787,92.22799610188792,Uttar Pradesh,Kharif,245.35
maize,86,37,22,25.857642388011037,57.655469599989566,6.9758035974535755,112.17641788671565,Andhra Pradesh,Rabi,94.38
rice,93,53,37,28.682422807857474,88.61691701156252,6.336064076887834,258.9678335443778,Andhra Pradesh,Rabi,264.41
maize,68,57,21,20.618543542876797,66.62007990588958,7.369329991575502,90.68968917125757,Punjab,Zaid,46.15
jute,88,47,37,23.498056020887944,75.15792756618141,6.391924261096258,162.0288654804972,Uttar Pradesh,Kharif,195.96
coffee,110,24,27,27.96544891237263,58.755290962797794,6.281277202187159,165.915070131885,Uttar Pradesh,Post-Monsoon,91.56
jute,81,56,39,29.500431453046808,78.02543557637865,6.347898761728021,167.97495927492668,Karnataka,Rabi,64.5
maize,90,50,24,25.062608349647853,61.5439717973997,6.747622629499494,60.1421208820127,Andhra Pradesh,Kharif,268.72
cotton,135,45,24,24.433703294512704,84.58341286881539,7.621283200506839,61.017242352678366,West Bengal,Zaid,151.5
coffee,88,22,27,22.00785018450221,63.7542527254869,6.378780695246465,144.3874155159759,Andhra Pradesh,Post-Monsoon,33.17
jute,90,47,42,24.41251108519634,89.25609071355147,7.210971069372054,240.91240374431618,West Bengal,Rabi,209.44
jute,88,46,39,23.500620663715512,77.48292237819372,6.706098817238329,174.90331074274224,Uttar Pradesh,Zaid,280.46
cotton,116,37,23,31.63794212065686,75.67442520907562,7.1367463685154,93.84077046844872,West Bengal,Post-Monsoon,201.88
rice,88,52,36,26.64840857380959,86.48641260391081,7.203778605315444,234.83233188357573,Punjab,Rabi,219.27
maize,98,47,20,22.822672736321167,66.19997075358104,5.8926402526119,99.3182835192382,Andhra Pradesh,Rabi,174.74
maize,83,43,20,27.13032223988433,68.31452423785225,6.661041253885516,119.44224722703608,Andhra Pradesh,Post-Monsoon,171.71
maize,71,53,23,24.914060154663595,63.81315886558435,7.305805309086368,84.4526436687298,Uttar Pradesh,Kharif,176.8
coffee,97,21,30,25.763323167081825,56.166371970551275,6.98466561027595,177.19613160153318,West Bengal,Post-Monsoon,194.52
cotton,122,47,20,25.147871179906755,84.00002885938683,7.724236455738593,73.87274531152184,Andhra Pradesh,Post-Monsoon,163.59
jute,61,40,43,24.91463157112499,83.45653854064167,7.4135572329744726,212.00726249168966,Andhra Pradesh,Rabi,43.57
rice,75,55,39,24.120945132024374,87.71936900394803,6.985457805060623,288.771854498224,Karnataka,Rabi,93.66
jute,80,37,39,23.133860215214423,78.62509728850591,7.4610543792698,210.31302832684054,Tamil Nadu,Kharif,68.53
jute,90,35,40,27.03654867793224,75.9359198071764,6.8828777652264765,232.74746197326996,Punjab,Rabi,100.76
jute,64,45,40,29.343956123795532,81.65641456549044,6.1982684852970005,154.87591809129609,Punjab,Rabi,153.68
cotton,126,50,17,27.90515601434994,73.75263666853614,6.432642016985894,97.333079903907,West Bengal,Kharif,284.58
jute,86,52,43,29.189932033856334,86.91531110451666,6.160894708794096,248.24008323708378,Uttar Pradesh,Post-Monsoon,30.94
jute,74,40,44,27.678625422899735,77.78192675560675,6.6994294518875375,169.8506475591619,Tamil Nadu,Kharif,278.6
maize,64,51,17,27.039610433043144,65.08201034238574,6.873555789696429,79.13069229706034,Karnataka,Rabi,106.15
coffee,97,30,30,24.37741402970969,68.50908971712575,6.576002582879456,129.12133801716138,West Bengal,Kharif,123.59
coffee,85,22,27,22.094551896662647,59.015781203145345,7.361288054890385,175.68048801690705,West Bengal,Rabi,217.12
maize,96,55,19,23.52844241015233,61.025585712723114,5.819212009417727,97.17761116711301,Tamil Nadu,Rabi,254.21
coffee,101,25,28,25.866883414676785,54.83881805327944,6.829687128558797,179.229294346605,Karnataka,Post-Monsoon,214.03
jute,76,59,36,23.122563927006933,84.43397183658976,6.401588518588321,230.8995317733598,Andhra Pradesh,Rabi,249.33
jute,89,53,38,23.775888129742256,85.5831446782589,6.658546076255367,212.26495286582403,Punjab,Rabi,188.68
jute,82,46,44,27.185400693669763,88.76440359068917,6.628665516555497,227.01650927788344,Punjab,Zaid,243.95
coffee,103,27,26,23.132679757899485,55.65396853961405,7.306161993961358,174.9272970994875,Uttar Pradesh,Zaid,124.12
maize,84,59,17,20.430247736448962,59.69494970211626,5.59329935679036,102.21960752843378,Karnataka,Zaid,244.31
maize,82,57,19,19.488186385741205,66.31697560922747,7.397715970846356,115.54608523209328,Punjab,Post-Monsoon,51.77
cotton,103,54,20,29.58493728732359,84.4189581714321,6.883456920728865,103.89511997657473,Tamil Nadu,Zaid,225.88
coffee,90,35,33,27.917284132973517,66.24237260791602,6.924145814238799,126.04692423882099,Tamil Nadu,Rabi,92.62
jute,70,49,37,27.14562626751468,83.61397854303385,6.897568730576325,248.7074338502909,Uttar Pradesh,Post-Monsoon,142.1
coffee,113,24,29,23.428070045260114,53.39304563497837,6.959296024400277,151.45022034386608,Andhra Pradesh,Kharif,139.44
rice,88,52,37,25.777379012409916,76.03645426146979,5.283776652093852,265.38340887201184,Tamil Nadu,Rabi,224.8
maize,95,50,21,18.539927369865836,63.37772272345066,6.518089991963599,113.96755406673093,Andhra Pradesh,Post-Monsoon,20.69
cotton,101,59,20,30.86553928039793,72.94059636005312,6.132374841043903,82.89660787241068,Andhra Pradesh,Kharif,191.45
cotton,122,43,22,22.48015492603009,73.25721831450983,7.7538887705984,76.17732772556741,Punjab,Post-Monsoon,145.15
jute,91,57,40,28.372493346900278,86.92551294936305,7.318900284075819,183.2849716811054,Andhra Pradesh,Zaid,62.71
cotton,112,52,20,27.698012222704435,70.52578326122247,6.497503853100724,100.34752540954159,West Bengal,Zaid,29.24
coffee,84,35,25,23.993039990591292,55.74793531163768,6.707727148645365,179.6708285003437,West Bengal,Kharif,262.84
jute,71,39,41,25.859823326404992,80.22566096205317,6.916980014167199,217.627991027963,West Bengal,Rabi,288.37
jute,89,55,35,24.979138554624992,78.00384362054004,6.174749130320173,192.37232548058208,Punjab,Post-Monsoon,174.04
coffee,92,23,34,26.247082363546145,60.30055075953187,6.827543246716347,135.59159834183538,Andhra Pradesh,Rabi,175.1
cotton,106,52,16,28.428814536838765,84.7267941803137,6.849947525186749,89.74325511812884,Punjab,Kharif,146.6
maize,61,53,24,27.190413510211137,56.31176016182658,6.55703750269136,98.38261080109561,Andhra Pradesh,Zaid,24.89
jute,95,59,39,25.03258460950633,78.08107445229717,6.730200454202841,215.5341491673785,Karnataka,Post-Monsoon,255.82
maize,80,58,16,22.973204049807165,73.67354331584804,6.784859539583216,84.07165647007938,Andhra Pradesh,Post-Monsoon,239.19
maize,98,52,21,23.56144485307275,65.66405949633236,7.047519935527881,77.59886365479255,West Bengal,Post-Monsoon,128.95
jute,87,57,36,25.976727545164163,86.65642540111203,6.553402458085202,200.54768937370144,West Bengal,Kharif,72.93
maize,85,43,18,18.38390463574294,59.40685166192796,6.324910916127836,85.46711348887939,Karnataka,Rabi,242.15
cotton,103,54,23,27.51626968610415,72.66261879693869,6.652071353855851,61.186620483918034,Punjab,Zaid,105.07
rice,79,52,44,28.247797556140274,85.00209551455845,6.741564404085743,271.406211179392,Punjab,Kharif,158.78
maize,96,44,21,20.083947567445747,60.339541008314974,6.817454277020131,67.77608791941981,Punjab,Zaid,190.75
cotton,134,50,16,31.655972108107214,74.49192085053276,7.942805175945541,98.27632352593875,West Bengal,Post-Monsoon,69.44
jute,93,44,41,27.995073548914256,86.09706337976476,6.799312102326834,195.53103456337422,Uttar Pradesh,Rabi,125.96
jute,83,49,35,25.677568860665044,81.65702602262378,6.480989497058353,249.4471814815349,Uttar Pradesh,Rabi,184.14
coffee,105,24,27,23.011823977983994,66.93615298876936,7.145151780185097,146.38471818019605,Uttar Pradesh,Zaid,189.8
jute,97,48,43,25.604747419881182,83.8213505903551,6.116471577555608,247.80777439294246,Uttar Pradesh,Zaid,48.51
cotton,128,58,19,28.832435254533046,75.82569261304162,7.434479648547033,99.83424537369207,Andhra Pradesh,Rabi,187.15
cotton,129,41,21,23.66758923133956,82.16252870503838,6.343594743694778,106.29703779771259,West Bengal,Post-Monsoon,248.88
cotton,138,39,16,23.434937691515835,73.80578807919724,6.771731318425038,89.26272549737958,West Bengal,Kharif,150.04
rice,96,58,35,27.885115695651933,77.98640872679516,7.2415886031825485,219.7904736649875,Andhra Pradesh,Post-Monsoon,131.0
maize,68,57,20,27.741604191608268,68.96659631851311,7.017983754950772,71.94507356807502,Maharashtra,Post-Monsoon,219.58
rice,96,47,42,26.496543212126745,82.01352295593712,6.367573771418807,287.19379924489215,Karnataka,Post-Monsoon,71.33
maize,65,41,17,19.292752627702537,69.97959656587663,5.942077630556427,117.07128722420032,Tamil Nadu,Post-Monsoon,49.59
jute,93,52,41,29.22439570631864,75.45480770682617,6.302190881055111,206.78040137925785,Uttar Pradesh,Post-Monsoon,221.95
rice,67,35,44,26.887288940008304,82.44530932588452,5.783984587350767,262.7404416913046,Andhra Pradesh,Rabi,90.2
cotton,117,39,17,27.911246204266654,77.99312345654697,6.5451118663626255,72.06306280420084,Punjab,Zaid,127.29
maize,87,49,22,18.065436563170014,58.73245407354528,5.851004871944882,60.02624344087999,Karnataka,Rabi,220.8
rice,90,41,37,21.037942978362878,80.00847317821781,6.17647361039225,299.76574208581405,Uttar Pradesh,Kharif,162.97
coffee,91,31,28,24.12713003010646,59.11852961527924,7.011419738032407,167.24743572114997,Andhra Pradesh,Zaid,162.59
jute,60,58,43,24.806204236056146,89.71844410100924,6.384402422830696,235.54548013015432,Karnataka,Kharif,148.54
coffee,108,28,30,26.52942855111285,62.34863341351208,6.429756972445457,180.97526479826396,West Bengal,Rabi,25.43
coffee,114,36,28,27.655270661442778,59.79692796314203,7.081180007896616,128.04740096868437,Karnataka,Zaid,81.28
coffee,116,33,32,24.987284353623746,58.80080465091346,7.126194195162756,154.11057346462735,Karnataka,Post-Monsoon,273.33
maize,69,46,19,23.608236328524455,70.73719269352054,6.705771588124014,117.71421032515704,Uttar Pradesh,Rabi,269.05
rice,65,59,35,21.9694393364685,78.67114027394734,5.546989011052128,286.99326929751066,Andhra Pradesh,Post-Monsoon,276.71
coffee,105,24,26,22.747981869409596,61.22848373235761,6.449117116100798,196.0460984066756,Punjab,Rabi,58.1
rice,76,35,37,22.55265952758097,78.14319118001823,5.632395461897547,298.6936783136069,Karnataka,Post-Monsoon,147.05
maize,94,36,15,19.211334194093272,68.13572515810482,6.020864408790076,93.35355197601365,West Bengal,Post-Monsoon,174.76
cotton,110,42,17,26.947080093121862,81.81717705917359,6.022423124822231,119.24577495062087,Uttar Pradesh,Zaid,277.39
coffee,90,20,33,27.593036747729638,64.11377803295302,6.1321744127855835,172.43532130180563,Tamil Nadu,Rabi,265.07
maize,92,40,19,27.094835047138083,68.52095847344475,6.268471302557781,65.41229398715234,Andhra Pradesh,Post-Monsoon,60.38
maize,87,49,17,20.374441356014934,72.97458076037552,5.783544604979001,96.07101937858013,Andhra Pradesh,Kharif,192.9
coffee,91,31,28,27.460794019262064,64.17868774950334,6.726646050638804,188.26400146440693,Maharashtra,Kharif,119.06
coffee,80,34,28,25.366832420734614,63.437574146867604,7.372898842087739,186.67437174113962,Tamil Nadu,Rabi,128.96
coffee,99,36,32,23.75386023149806,55.116938696686255,6.736875724801506,154.5580846759796,Maharashtra,Zaid,259.18
rice,98,48,39,25.926185756056714,79.66015146300394,5.37485740409444,275.03437466525247,Maharashtra,Rabi,87.7
jute,82,37,39,23.79891239347037,85.72273006229231,7.117813613036118,183.79242118608747,Punjab,Post-Monsoon,234.14
maize,99,43,17,25.761659510729395,64.97562092680926,6.1508520907331965,105.33530655157435,West Bengal,Post-Monsoon,49.97
cotton,136,55,15,26.745101174546814,84.63428329637571,6.950676060887593,82.292070131896,Andhra Pradesh,Rabi,121.0
coffee,97,33,25,26.710829375427238,54.984004458964655,6.643390394811451,165.90976992412473,West Bengal,Zaid,178.04
cotton,123,38,24,25.76438939446707,81.30724321094273,7.510402296453707,72.58138923370862,Tamil Nadu,Kharif,125.36
rice,77,47,39,20.377314390513067,85.87337808109714,6.762113387840295,222.06333803295738,Andhra Pradesh,Zaid,227.36
rice,99,42,37,25.45759358060651,85.98676470723659,6.931674665607199,214.0276193300359,Andhra Pradesh,Kharif,127.87
coffee,98,21,30,23.18972639601406,59.0617615109269,7.3909258067265275,168.97697025684684,Tamil Nadu,Zaid,127.92
maize,60,45,17,24.782935068951296,61.23061384166213,6.493461425741537,105.09386686868193,Karnataka,Post-Monsoon,71.19
maize,89,48,24,19.624329123289364,65.20712635233517,6.6055344791827135,66.63438402568295,Karnataka,Kharif,242.01
rice,79,59,43,27.070908277489508,88.17772844952381,5.8704243575896475,219.38528554160544,Karnataka,Post-Monsoon,214.41
rice,67,57,35,24.232282533796237,86.94481603272618,5.487328963505287,273.0732639410344,Maharashtra,Rabi,46.98
maize,60,44,20,22.803618934995,70.70811042652123,6.666152041504562,65.76716848158439,Karnataka,Zaid,175.52
rice,83,43,39,25.71703787613636,84.20450608939991,7.461887098850755,282.92919056047504,Karnataka,Rabi,256.46
rice,71,52,43,25.68034865480198,89.24224940465736,5.461994718130673,265.7213377012476,West Bengal,Rabi,192.63
cotton,128,49,20,28.484601123905218,76.53936701365323,6.3281735185745065,108.17211151873016,West Bengal,Rabi,250.85
cotton,123,43,18,29.36212447447587,79.32524253697287,7.399264475894515,61.11280309981359,Karnataka,Post-Monsoon,195.35
cotton,125,58,24,28.476425068819832,73.62642889196172,7.4136044471797415,68.13105906780328,Uttar Pradesh,Rabi,291.98
coffee,103,27,27,26.49920479552366,53.75292614680699,6.167053587856108,142.80309796100988,Andhra Pradesh,Post-Monsoon,281.41
coffee,118,26,33,22.07737032817515,52.255592251186044,7.203787995368016,139.85985114429457,Karnataka,Kharif,160.97
coffee,96,34,30,26.73940939157596,66.59416104158433,6.367658602172366,194.70210273230617,Andhra Pradesh,Post-Monsoon,109.73
jute,98,58,41,29.85690068316726,86.25943510972655,6.549169823565871,187.51790562635546,Karnataka,Kharif,77.5
jute,73,53,41,23.396816493288576,82.39736594108605,7.031756895432584,192.09705727514998,Uttar Pradesh,Post-Monsoon,275.91
coffee,89,22,25,25.61325294002986,69.58135958851554,7.232618818323948,130.74552612318323,Maharashtra,Post-Monsoon,39.92
cotton,130,53,24,30.55893900671511,82.11864318250376,6.850423735900234,82.66313335158375,Andhra Pradesh,Rabi,139.71
maize,82,42,16,21.734304682424444,64.18444018996257,5.650008013006296,61.35123095999162,Uttar Pradesh,Kharif,162.13
cotton,102,47,16,22.748632634391164,75.55430390584705,6.926231240662283,109.97046294539629,Tamil Nadu,Zaid,110.22
cotton,127,47,21,25.807285943281908,76.24361652423097,7.180700896260921,112.58845533131628,Andhra Pradesh,Kharif,84.27
jute,66,55,41,26.122768636227697,79.4670247306453,6.440861707273885,207.74659848906143,Andhra Pradesh,Post-Monsoon,270.61
jute,80,46,36,27.08180464974494,88.16589170250673,7.200970730663652,189.495500297928,Tamil Nadu,Post-Monsoon,31.93
rice,83,35,43,22.81567798342135,82.64680305576637,5.660900419947648,207.9494064502764,Andhra Pradesh,Zaid,290.71
cotton,132,35,23,28.224779832802135,84.37869477501225,7.794801875515224,98.90395432646943,Uttar Pradesh,Zaid,185.15
coffee,89,35,26,26.734117686433063,67.26346736006782,6.956459743016373,161.3487009506781,Andhra Pradesh,Kharif,259.94
cotton,103,47,16,22.171430189374995,71.07813299054898,6.859168075076464,60.456690113354455,West Bengal,Kharif,76.97
jute,95,47,41,27.04838714581628,87.10445437893634,6.616929996682831,217.12345752458737,Maharashtra,Zaid,171.42
maize,70,51,18,18.17507781150125,63.292501848364545,7.360355845505807,115.6888912499491,Punjab,Post-Monsoon,229.36
maize,68,38,16,20.529260623326614,64.76790898857763,6.572121924795951,63.823284749750044,Punjab,Kharif,262.54
coffee,107,31,32,24.339760258414195,58.1773423732386,6.366324215246669,171.5458185570378,Karnataka,Zaid,173.58
rice,65,35,43,26.208115864401673,86.66521754572875,6.784374161061937,227.15611506774374,Andhra Pradesh,Zaid,263.4
rice,79,48,42,23.98909841421975,86.6405132460074,5.662759847549568,296.32115139924434,Tamil Nadu,Kharif,24.33
coffee,109,32,28,27.434331139551748,55.51798443040457,6.351401196427934,141.36980552428253,Uttar Pradesh,Post-Monsoon,244.79
coffee,106,30,29,23.738582172618315,60.72752212267714,7.496013568481141,136.1722112104164,Punjab,Post-Monsoon,254.78
rice,75,53,41,28.710453163544962,82.10315931386586,7.168081572535605,241.73830043855347,West Bengal,Rabi,185.26
rice,84,42,42,23.982251650415886,77.35014805738903,5.955176616223906,265.68526238188144,Tamil Nadu,Rabi,97.76
cotton,106,47,22,29.3757371081296,81.6559817713839,6.620787477227168,61.42738143194086,Tamil Nadu,Rabi,56.14
maize,89,39,21,21.455599920009963,66.58606087682472,5.823001797777197,87.40087938423636,West Bengal,Rabi,76.95
maize,95,59,22,21.61843384919928,72.92830743851974,6.193775237539847,67.20079100623306,West Bengal,Kharif,269.52
cotton,107,47,21,30.38371785529786,81.1076389479396,6.270830438760878,111.57608192556694,Punjab,Rabi,264.8
jute,84,50,42,24.939120845641988,80.41879926927525,6.909704235508778,229.2427629101212,West Bengal,Post-Monsoon,269.75
cotton,121,52,15,31.122592396882602,70.11155515793587,6.853383237449408,93.98396847556606,Karnataka,Zaid,20.6
cotton,112,55,23,30.370861471014138,75.14281972991634,7.7228770095152806,69.97532108590616,West Bengal,Kharif,175.05
cotton,132,48,21,31.70532755539197,79.39481185476714,6.0356417482960705,109.35184034030269,Maharashtra,Post-Monsoon,160.15
maize,88,50,21,23.02707676503712,74.2538415499872,5.626296657545852,112.40919478770422,Tamil Nadu,Rabi,44.29
coffee,103,36,26,26.541634786225305,63.97166359464213,6.960386567379714,197.19057356084602,Tamil Nadu,Kharif,26.63
rice,94,38,41,24.903253011346074,81.68405779044889,6.918198439653495,203.11844385073238,Andhra Pradesh,Kharif,83.31
cotton,104,56,20,26.19673021935735,73.89554178022588,7.9645762356008625,98.87987078835783,Uttar Pradesh,Rabi,99.98
cotton,103,37,21,26.4484206424022,82.29879995814099,7.683953423724301,87.8505322186873,Tamil Nadu,Post-Monsoon,156.8
maize,91,46,18,22.7774831845065,56.43692661075491,6.109987873697627,68.59208057626721,Maharashtra,Post-Monsoon,45.29
coffee,118,39,33,26.23231865616224,58.11608583591115,6.634764376728678,159.89505111276966,Punjab,Rabi,82.3
jute,82,59,41,25.455216055977544,82.98554888393076,7.040585435265725,213.39248770705117,Andhra Pradesh,Rabi,181.15
rice,94,45,43,26.146137949376033,80.63278148160771,7.248619278462297,250.86724300093204,Maharashtra,Zaid,282.25
coffee,117,21,25,27.697367830500895,62.58795451060771,6.21417615024827,179.92599351317062,Punjab,Kharif,265.94
maize,91,50,17,18.63685141137837,65.9536290855489,5.594937012983955,81.12598561272597,Andhra Pradesh,Zaid,97.92
cotton,136,38,18,26.923232182220758,81.21219644001631,6.740227352488127,86.4824268217306,Uttar Pradesh,Kharif,43.3
coffee,110,39,32,27.632429152260183,66.2205296556051,6.655868381555821,144.05653562852396,Maharashtra,Kharif,112.24
coffee,93,35,33,27.1825501989847,56.29653525964409,6.022909709386957,191.70727515505632,Maharashtra,Kharif,193.5
cotton,133,56,18,28.420979837533583,80.98900728675535,7.1544446968147035,107.40243100485347,Uttar Pradesh,Rabi,249.9
maize,79,50,15,25.269758917778695,58.2884516060599,7.483149919189133,62.70779716990505,Punjab,Rabi,237.4
cotton,104,46,15,31.118135108222827,74.59897973864076,6.7540634192396105,70.932238595845,West Bengal,Zaid,41.61
cotton,116,37,18,27.177409678214225,72.40295597633337,7.483575370137532,83.5677583388112,West Bengal,Zaid,85.7
coffee,102,38,30,25.26918981366227,52.9612578916619,7.000199007031165,124.77389024333544,Karnataka,Kharif,153.32
cotton,125,48,22,23.625004805279485,73.39459637797681,6.685039783857302,117.00363821034144,West Bengal,Zaid,275.87
coffee,83,25,32,24.07806784177906,54.231279091564815,6.653425325299027,179.83961989979883,Maharashtra,Post-Monsoon,47.82
cotton,104,44,22,28.424397728150982,80.22840293915257,7.456274905310813,111.70257809469751,Maharashtra,Post-Monsoon,271.89
coffee,119,39,34,25.607964776228854,60.69141999505395,6.359228476922606,174.73889455529147,Punjab,Kharif,298.52
rice,99,53,36,29.65947741948984,84.55519029733513,5.596416689702984,229.91867021869245,West Bengal,Rabi,275.69
jute,99,53,41,25.672638941686486,75.94083622360873,6.6759384900529355,248.01713008777813,Punjab,Rabi,102.03
rice,95,38,39,27.1173884339435,89.56249736637722,5.118777909440784,241.56454326902514,West Bengal,Zaid,93.27
cotton,124,37,20,22.290350905558594,70.7438559267464,6.59655099455472,97.93972907195919,Maharashtra,Post-Monsoon,120.23
maize,97,49,20,18.606656350211836,66.88311284726441,6.219438071204825,112.08627474662077,Maharashtra,Zaid,81.13
cotton,120,55,20,23.076810690011683,82.70340464635504,7.5770967333936765,116.94605274603168,Uttar Pradesh,Kharif,163.86
rice,85,48,39,27.552712383852104,88.99151993626305,5.556199110144155,196.19983231404393,Maharashtra,Kharif,113.35
coffee,83,38,27,24.110856697439626,65.69456941312598,6.9769465091073855,162.44283021995335,Punjab,Zaid,148.23
coffee,87,29,27,26.649157995765425,67.32885217108245,6.2604342201216285,138.55675404646485,Punjab,Post-Monsoon,163.82
rice,80,35,41,21.258237098141507,79.54703553742655,6.924033910029069,292.04036607140995,Uttar Pradesh,Kharif,42.73
cotton,127,38,16,26.769929487581052,82.4228521183945,7.494378668628521,94.35805902822516,West Bengal,Rabi,124.04
maize,75,36,22,20.988225482650552,67.12569630367577,6.067582132561416,66.46368782054536,Andhra Pradesh,Rabi,90.6
maize,71,53,22,25.507805194666496,68.49992094486811,5.740916788739481,91.80853749011135,Maharashtra,Post-Monsoon,62.75
rice,83,40,41,27.37764568577238,85.79776071762609,7.3671331860438425,278.93127476175664,Andhra Pradesh,Rabi,181.16
cotton,114,46,23,26.885758664646406,72.9092185526381,7.869165618725888,84.39681570726832,Maharashtra,Post-Monsoon,61.86
rice,77,44,42,24.786141623505376,76.15283914436183,5.177765168869467,181.63422208933795,Karnataka,Rabi,105.77
rice,61,45,44,29.996677890815395,83.9089729642175,5.276180630796466,297.4200534246688,West Bengal,Post-Monsoon,214.03
cotton,100,51,24,29.767370434266827,83.87029971438272,7.320966205290272,118.04076723164619,Maharashtra,Kharif,96.82
rice,89,52,38,26.781095489132646,80.85745164105239,6.647821959794219,264.2346721443402,West Bengal,Rabi,191.91
coffee,100,20,28,26.0140833754703,57.05662966493607,6.2487051037262855,125.3132055508022,Punjab,Post-Monsoon,266.71
coffee,112,28,33,22.17856688600367,56.7380885663923,7.275488851730431,190.07107779093377,Uttar Pradesh,Rabi,281.72
jute,83,53,36,26.68225229899771,83.70664851597496,7.154174571879621,155.18798669324383,Andhra Pradesh,Zaid,111.87
jute,79,54,42,24.487803469628002,83.71679411077884,7.396838053152836,167.74922165318117,Andhra Pradesh,Rabi,251.57
maize,71,52,17,21.33421920934738,74.28209515052757,7.134903553164375,87.05444720100837,Punjab,Post-Monsoon,75.62
coffee,105,22,25,24.612480287712835,59.60713846489884,7.406773896919301,144.76665397201396,Punjab,Zaid,48.47
maize,86,59,21,18.34666398304283,73.77605602129532,6.785120546268603,60.3881142379838,Punjab,Zaid,288.7
coffee,93,27,30,27.592914203803186,55.946513441895846,6.7300418501031345,152.2072957527235,Uttar Pradesh,Post-Monsoon,120.4
coffee,113,24,29,26.9635667463823,56.5608380207347,6.886439007753435,176.2898638516188,West Bengal,Kharif,59.64
coffee,118,34,34,27.459498976898406,57.37520045176583,7.243498100473161,169.27904858498954,Uttar Pradesh,Zaid,252.71
maize,72,40,23,26.875947704525537,62.769520491408535,5.558693596351058,115.14296570428507,Punjab,Post-Monsoon,132.21
jute,60,58,39,28.152341573078484,84.34684103314999,6.392085189380568,203.17653811728655,West Bengal,Rabi,258.73
rice,62,35,40,20.948569033388374,81.49997928533256,6.6198354989849095,257.90550364086863,West Bengal,Kharif,151.59
rice,94,50,39,25.595716620986437,86.24845933292835,5.0825947000527725,232.97981021974226,Maharashtra,Rabi,273.06
jute,79,39,41,24.45476103050722,75.87902993839522,7.366302929880078,183.32123170324408,Punjab,Zaid,160.77
coffee,99,32,27,26.282526661761903,63.266119769999094,7.171892041304083,143.4974550611919,Punjab,Zaid,147.02
cotton,139,39,17,29.513482222638395,76.40251884118601,7.890751504863278,116.00752044819751,Tamil Nadu,Post-Monsoon,292.74
cotton,128,41,23,29.6694915438093,74.12864030875593,6.004399288529365,87.65981575249442,Uttar Pradesh,Zaid,199.11
cotton,105,59,22,22.457343550046073,84.05072005650729,6.402602088967263,101.29621501557702,Andhra Pradesh,Kharif,61.14
jute,88,47,37,23.337142231920524,88.25412179591532,6.766535550018439,172.6538902865591,Maharashtra,Rabi,131.09
jute,96,59,35,24.931357520973577,87.44067127539842,6.706232594145343,151.2550335579192,Karnataka,Post-Monsoon,129.07
cotton,124,40,19,24.783152170206932,83.7623235394026,6.420880055880115,114.40461703061001,Tamil Nadu,Rabi,205.7
cotton,138,54,19,28.736003953240022,83.29595966706604,6.319561704344619,60.37075502281144,Uttar Pradesh,Post-Monsoon,227.22
cotton,115,43,19,26.15203530013903,83.34694972234925,7.737421667197096,115.47495696648883,Punjab,Kharif,96.49
jute,67,39,40,28.774680491686084,89.7333112092189,6.257625081811732,229.34838149167194,Andhra Pradesh,Zaid,293.71
maize,84,55,15,25.932227655714012,63.98618843018682,6.645135322514012,103.31533095993805,Tamil Nadu,Rabi,54.87
coffee,80,29,33,23.365684960244806,69.84370992000925,6.52245563595053,192.1569306506644,Punjab,Zaid,140.13
coffee,85,29,29,25.72722485756369,54.61775555164755,7.196350161800384,192.7120322396466,West Bengal,Kharif,44.95
jute,91,50,36,26.257702265404873,83.12039988199258,6.234091656391325,241.80168991618643,Uttar Pradesh,Post-Monsoon,164.8
cotton,132,44,15,24.02952992606487,84.13494320831673,6.350810063693392,71.84490017766612,Punjab,Zaid,23.47
jute,78,38,37,24.280802243985157,78.17852699338852,7.481892506445028,242.9314038019321,Punjab,Rabi,110.29
jute,66,48,43,23.68800146953818,83.76129037213252,6.279453780481529,225.81530893147038,Tamil Nadu,Post-Monsoon,196.78
coffee,109,33,27,26.604452600131857,51.5407258847227,6.410613900744822,140.29161845277528,Andhra Pradesh,Post-Monsoon,181.99
jute,84,43,39,26.012626140753824,81.54549930474401,6.860339257736882,239.82387289922602,Punjab,Zaid,59.74
maize,78,52,17,23.253964788765884,65.27132622524243,6.185000005168593,76.50105287793922,Tamil Nadu,Kharif,213.28
jute,95,50,35,23.15047170327812,83.69625127998535,6.375038938234199,191.28945508668014,Uttar Pradesh,Rabi,176.04
rice,61,52,44,27.02534519120448,88.70327655149826,5.693369260597714,263.6327529937246,Maharashtra,Kharif,105.11
jute,81,52,41,29.975690976650554,83.15392463255205,6.468740049705589,210.52483938106252,Maharashtra,Post-Monsoon,45.23
rice,97,45,44,21.793342539740916,76.08830838870834,6.569821170371267,233.871809022819,West Bengal,Rabi,159.18
cotton,126,53,23,29.664399451645423,84.90822576905612,6.424393677370313,114.84854441414628,West Bengal,Kharif,225.13
rice,89,43,39,23.540053035197,83.53710655629445,6.740384789991111,240.64678444065473,Maharashtra,Rabi,84.58
jute,92,36,37,25.40011235506043,76.00106771038143,6.7085132772140375,246.88168765320125,Punjab,Rabi,89.77
maize,97,48,15,27.498245651684936,56.117708817186696,6.999364353320578,79.31343662508941,Karnataka,Rabi,50.06
coffee,96,22,32,26.864795836095524,60.15991422848335,7.48647107887162,161.42172296897337,Tamil Nadu,Zaid,249.17
rice,63,35,43,27.886353726283616,77.32451827644839,5.5083549180068925,254.26554300833277,Karnataka,Rabi,219.24
